p_id,haptic_id,letter_id,trial_id,start_trial_time,curr_trial_time,total_trial_time,x_pos,y_pos,speed,acceleration,jerk,x_force,y_force
0,0,,0,1617570754208,1617570755641,1433,27.84447,20.54648,1.0,1.0,1.0,-1.3083912,0.39962253
0,0,,0,1617570754208,1617570755649,1441,27.85433,20.530506,1.0,1.0,1.0,-1.2256894,0.41160432
0,0,,0,1617570754208,1617570755658,1450,27.865536,20.510372,1.0,1.0,1.0,-1.1313088,0.41451246
0,0,,0,1617570754208,1617570755665,1457,27.875975,20.493135,1.0,1.0,1.0,-1.0068086,0.3702913
0,0,,0,1617570754208,1617570755674,1466,27.88551,20.476252,1.0,1.0,1.0,-0.9696425,0.38567385
0,0,,0,1617570754208,1617570755683,1475,27.894835,20.45696,1.0,1.0,1.0,-0.8467153,0.38496727
0,0,,0,1617570754208,1617570755690,1482,27.90222,20.441826,1.0,1.0,1.0,-0.8273638,0.40416428
0,0,,0,1617570754208,1617570755708,1500,27.917892,20.400469,1.0,1.0,1.0,-0.71195227,0.43358898
0,0,,0,1617570754208,1617570755716,1508,27.924812,20.381392,1.0,1.0,1.0,-0.6092963,0.43322322
0,0,,0,1617570754208,1617570755724,1516,27.930355,20.361494,1.0,1.0,1.0,-0.5593833,0.43618923
0,0,,0,1617570754208,1617570755740,1532,27.941809,20.321177,1.0,1.0,1.0,-0.4286983,0.45699778
0,0,,0,1617570754208,1617570755757,1549,27.95432,20.273956,1.0,1.0,1.0,-0.32652128,0.4521427
0,0,,0,1617570754208,1617570755791,1583,27.975449,20.187586,1.0,1.0,1.0,-0.15766603,0.47554573
0,0,,0,1617570754208,1617570755800,1592,27.980858,20.165173,1.0,1.0,1.0,-0.09132761,0.44642875
0,0,,0,1617570754208,1617570755807,1599,27.985264,20.144045,1.0,1.0,1.0,-0.05112019,0.44653317
0,0,,0,1617570754208,1617570755816,1608,27.98875,20.123045,1.0,1.0,1.0,-0.055512983,0.5000571
0,0,,0,1617570754208,1617570755823,1615,27.99232,20.101412,1.0,1.0,1.0,-0.022155259,0.49906883
0,0,,0,1617570754208,1617570755832,1624,27.99417,20.079308,1.0,1.0,1.0,-0.019770727,0.5236139
0,0,,0,1617570754208,1617570755840,1632,27.995586,20.052677,1.0,1.0,1.0,-0.04049675,0.5639996
0,0,,0,1617570754208,1617570755849,1641,27.99537,20.028305,1.0,1.0,1.0,-0.07838579,0.56203717
0,0,,0,1617570754208,1617570755857,1649,27.994234,20.003647,1.0,1.0,1.0,-0.099999845,0.5805752
0,0,,0,1617570754208,1617570755866,1658,27.992897,19.975115,1.0,1.0,1.0,-0.12311963,0.59035194
0,0,,0,1617570754208,1617570755882,1674,27.987267,19.920128,1.0,1.0,1.0,-0.17401157,0.58791745
0,0,,0,1617570754208,1617570755890,1682,27.984152,19.896492,1.0,1.0,1.0,-0.25294006,0.6142732
0,0,,0,1617570754208,1617570755916,1708,27.958548,19.796103,1.0,1.0,1.0,-0.6433087,0.7265418
0,0,,0,1617570754208,1617570755934,1726,27.931248,19.724722,1.0,1.0,1.0,-0.97938263,0.7508781
0,0,,0,1617570754208,1617570755940,1732,27.918043,19.694357,1.0,1.0,1.0,-1.1534792,0.7889616
0,0,,0,1617570754208,1617570755950,1742,27.900051,19.655212,1.0,1.0,1.0,-1.3465841,0.7803431
0,0,,0,1617570754208,1617570755958,1750,27.883408,19.620626,1.0,1.0,1.0,-1.5291896,0.78223497
0,0,,0,1617570754208,1617570755965,1757,27.866497,19.58662,1.0,1.0,1.0,-1.6961336,0.75865537
0,0,,0,1617570754208,1617570755974,1766,27.847832,19.549921,1.0,1.0,1.0,-1.8774719,0.7293663
0,0,,0,1617570754208,1617570755982,1774,27.831593,19.518633,1.0,1.0,1.0,-2.0219636,0.6854332
0,0,,0,1617570754208,1617570755990,1782,27.818176,19.491373,1.0,1.0,1.0,-2.1209288,0.6708875
0,0,,0,1617570754208,1617570755999,1791,27.801394,19.457298,1.0,1.0,1.0,-2.2868986,0.6473276
0,0,,0,1617570754208,1617570756015,1807,27.741726,19.342081,1.0,1.0,1.0,-2.7874928,0.5315231
0,0,,0,1617570754208,1617570756041,1833,27.61079,19.103466,1.0,1.0,1.0,-3.4984913,0.10275419
0,0,,0,1617570754208,1617570756049,1841,27.592136,19.072193,1.0,1.0,1.0,-3.4983492,0.107475035
0,0,,0,1617570754208,1617570756057,1849,27.574568,19.043764,1.0,1.0,1.0,-3.499252,0.07234369
0,0,,0,1617570754208,1617570756065,1857,27.56089,19.022156,1.0,1.0,1.0,-3.4995983,0.05302724
0,0,,0,1617570754208,1617570756073,1865,27.548422,19.00273,1.0,1.0,1.0,-3.4997993,0.037478264
0,0,,0,1617570754208,1617570756082,1874,27.5363,18.983976,1.0,1.0,1.0,-3.4993727,0.066261925
0,0,,0,1617570754208,1617570756091,1883,27.525772,18.967766,1.0,1.0,1.0,-3.4995239,0.05772636
0,0,,0,1617570754208,1617570756100,1892,27.518658,18.944855,1.0,1.0,1.0,-3.4998405,0.0334284
0,0,,0,1617570754208,1617570756107,1899,27.50995,18.925251,1.0,1.0,1.0,-3.4995217,0.057847235
0,0,,0,1617570754208,1617570756124,1916,27.484293,18.847578,1.0,1.0,1.0,-0.011929973,0.004858862
0,0,,0,1617570754208,1617570756132,1924,27.464697,18.821386,1.0,1.0,1.0,-0.0022205273,0.0029879406
0,0,,0,1617570754208,1617570756140,1932,27.4482,18.798595,1.0,1.0,1.0,0.0025668738,0.0016875549
0,0,,0,1617570754208,1617570756158,1950,27.407267,18.733347,3.0,2.0,1.0,-0.009069936,0.017712317
0,0,,0,1617570754208,1617570756166,1958,27.39049,18.704662,3.0,2.0,1.0,-0.0041493126,0.004473181
0,0,,0,1617570754208,1617570756184,1976,27.361979,18.66003,3.0,2.0,1.0,-0.0074548754,0.011384388
0,0,,0,1617570754208,1617570756190,1982,27.349089,18.63989,3.0,2.0,1.0,0.00618628,-0.009283718
0,0,,0,1617570754208,1617570756199,1991,27.339706,18.624672,3.0,2.0,1.0,0.011898081,-0.019001909
0,0,,0,1617570754208,1617570756207,1999,27.323265,18.595459,3.0,2.0,1.0,0.0437175,-0.01102972
0,0,,0,1617570754208,1617570756215,2007,27.335897,18.570396,3.0,2.0,1.0,-0.017961284,0.03738624
0,0,,0,1617570754208,1617570756233,2025,27.337395,18.499868,3.0,2.0,1.0,-0.022845084,-0.008292225
0,0,,0,1617570754208,1617570756240,2032,27.334614,18.478865,3.0,2.0,1.0,0.021123214,0.013670933
0,0,,0,1617570754208,1617570756248,2040,27.340399,18.437778,3.0,2.0,1.0,0.024299921,0.0123034865
0,0,,0,1617570754208,1617570756258,2050,27.35292,18.395124,3.0,2.0,1.0,0.028376501,0.0016653339
0,0,,0,1617570754208,1617570756265,2057,27.361122,18.357924,3.0,2.0,1.0,0.025933508,-0.014060857
0,0,,0,1617570754208,1617570756282,2074,27.39092,18.277102,3.0,2.0,1.0,-0.033046063,0.017992526
0,0,,0,1617570754208,1617570756290,2082,27.40779,18.241158,3.0,2.0,1.0,-0.0130352955,0.02282561
0,0,,0,1617570754208,1617570756308,2100,27.432062,18.15626,3.0,2.0,1.0,0.023365362,-0.024597945
0,0,,0,1617570754208,1617570756316,2108,27.451002,18.11127,3.0,2.0,1.0,-0.024810476,-0.0074694506
0,0,,0,1617570754208,1617570756324,2116,27.467007,18.088474,3.0,2.0,1.0,-0.004203313,0.03144161
0,0,,0,1617570754208,1617570756332,2124,27.485115,18.039255,3.0,2.0,1.0,0.011615801,0.0011565845
0,0,,0,1617570754208,1617570756349,2141,27.510681,17.980896,3.0,2.0,1.0,-0.050221436,0.045222346
0,0,,0,1617570754208,1617570756357,2149,27.519245,17.966393,3.0,2.0,1.0,-0.09890674,0.07142813
0,0,,0,1617570754208,1617570756366,2158,27.536692,17.936127,3.0,2.0,1.0,-0.257937,0.09203497
0,0,,0,1617570754208,1617570756374,2166,27.55056,17.910397,3.0,2.0,1.0,-0.32852632,0.072590426
0,0,,0,1617570754208,1617570756391,2183,27.589138,17.850597,3.0,2.0,1.0,-0.50106084,0.1320699
0,0,,0,1617570754208,1617570756398,2190,27.598146,17.83728,3.0,2.0,1.0,-0.5567301,0.14198168
0,0,,0,1617570754208,1617570756408,2200,27.604147,17.828257,3.0,2.0,1.0,-0.59172475,0.22499329
0,0,,0,1617570754208,1617570756424,2216,27.620327,17.805855,3.0,2.0,1.0,-0.682829,0.29708958
0,0,,0,1617570754208,1617570756441,2233,27.64329,17.773834,3.0,2.0,1.0,-0.7588448,0.3922811
0,0,,0,1617570754208,1617570756457,2249,27.674114,17.736437,3.0,2.0,1.0,-0.73517025,0.4190928
0,0,,0,1617570754208,1617570756465,2257,27.690603,17.716755,3.0,2.0,1.0,-0.76212883,0.4388598
0,0,,0,1617570754208,1617570756473,2265,27.708206,17.696474,3.0,2.0,1.0,-0.7197,0.47145402
0,0,,0,1617570754208,1617570756499,2291,27.768518,17.625208,3.0,2.0,1.0,-0.659158,0.51708335
0,0,,0,1617570754208,1617570756507,2299,27.788399,17.602524,3.0,2.0,1.0,-0.5815693,0.5000263
0,0,,0,1617570754208,1617570756523,2315,27.83138,17.556324,3.0,2.0,1.0,-0.41394234,0.55789423
0,0,,0,1617570754208,1617570756540,2332,27.880499,17.50352,3.0,2.0,1.0,-0.19378924,0.556557
0,0,,0,1617570754208,1617570756549,2341,27.907888,17.474974,3.0,2.0,1.0,-0.034400225,0.57090116
0,0,,0,1617570754208,1617570756558,2350,27.93302,17.449203,3.0,2.0,1.0,0.13193706,0.5915926
0,0,,0,1617570754208,1617570756565,2357,27.958881,17.423029,3.0,2.0,1.0,0.29233745,0.59170204
0,0,,0,1617570754208,1617570756573,2365,27.985107,17.396744,3.0,2.0,1.0,0.46670637,0.591634
0,0,,0,1617570754208,1617570756591,2383,28.042595,17.339687,3.0,2.0,1.0,0.84022236,0.54209006
0,0,,0,1617570754208,1617570756599,2391,28.066757,17.314745,3.0,2.0,1.0,1.0079187,0.54958314
0,0,,0,1617570754208,1617570756610,2402,28.098175,17.28128,3.0,2.0,1.0,1.2577538,0.5576569
0,0,,0,1617570754208,1617570756619,2411,28.122408,17.25457,3.0,2.0,1.0,1.4666634,0.493052
0,0,,0,1617570754208,1617570756637,2429,28.163845,17.20883,3.0,2.0,1.0,1.8118681,0.4778233
0,0,,0,1617570754208,1617570756643,2435,28.178135,17.190317,3.0,2.0,1.0,1.943963,0.4360139
0,0,,0,1617570754208,1617570756660,2452,28.209875,17.147562,3.0,2.0,1.0,2.276953,0.4272686
0,0,,0,1617570754208,1617570756669,2461,28.223783,17.126694,3.0,2.0,1.0,2.408577,0.4287458
0,0,,0,1617570754208,1617570756678,2470,28.233822,17.108372,3.0,2.0,1.0,2.5415177,0.38733292
0,0,,0,1617570754208,1617570756685,2477,28.241001,17.092525,3.0,2.0,1.0,2.5557926,0.42376292
0,0,,0,1617570754208,1617570756720,2512,28.25899,17.016016,3.0,2.0,1.0,2.6243083,0.37163654
0,0,,0,1617570754208,1617570756735,2527,28.260998,16.98467,3.0,2.0,1.0,2.6108265,0.34917372
0,0,,0,1617570754208,1617570756753,2545,28.259367,16.952341,3.0,2.0,1.0,2.5691671,0.32430014
0,0,,0,1617570754208,1617570756770,2562,28.253576,16.919228,3.0,2.0,1.0,2.465693,0.34565035
0,0,,0,1617570754208,1617570756778,2570,28.249107,16.902563,3.0,2.0,1.0,2.3870695,0.38010645
0,0,,0,1617570754208,1617570756794,2586,28.234789,16.862473,3.0,2.0,1.0,2.1596339,0.48163137
0,0,,0,1617570754208,1617570756802,2594,28.225605,16.84091,3.0,2.0,1.0,2.0307949,0.52877825
0,0,,0,1617570754208,1617570756819,2611,28.202448,16.791986,3.0,2.0,1.0,1.736579,0.60987943
0,0,,0,1617570754208,1617570756836,2628,28.172928,16.734287,3.0,2.0,1.0,1.4214656,0.62322897
0,0,,0,1617570754208,1617570756844,2636,28.158388,16.706722,3.0,2.0,1.0,1.279732,0.608881
0,0,,0,1617570754208,1617570756852,2644,28.142231,16.676464,3.0,2.0,1.0,1.1251351,0.5885344
0,0,,0,1617570754208,1617570756860,2652,28.127998,16.650095,3.0,2.0,1.0,0.9856824,0.576975
0,0,,0,1617570754208,1617570756878,2670,28.096605,16.592741,3.0,2.0,1.0,0.67058057,0.5672033
0,0,,0,1617570754208,1617570756886,2678,28.082724,16.567715,3.0,2.0,1.0,0.52051735,0.58250993
0,0,,0,1617570754208,1617570756894,2686,28.068895,16.542946,3.0,2.0,1.0,0.3986338,0.5504663
0,0,,0,1617570754208,1617570756912,2704,28.038948,16.4897,3.0,2.0,1.0,0.109176636,0.5259979
0,0,,0,1617570754208,1617570756919,2711,28.027697,16.469816,3.0,2.0,1.0,0.007033229,0.50519854
0,0,,0,1617570754208,1617570756927,2719,28.015007,16.447466,3.0,2.0,1.0,-0.10540202,0.47834343
0,0,,0,1617570754208,1617570756935,2727,28.002739,16.425909,3.0,2.0,1.0,-0.24232224,0.5014716
0,0,,0,1617570754208,1617570756945,2737,27.989,16.401852,3.0,2.0,1.0,-0.37686846,0.4948996
0,0,,0,1617570754208,1617570756970,2762,27.951317,16.336145,3.0,2.0,1.0,-0.73902595,0.46585134
0,0,,0,1617570754208,1617570756977,2769,27.939564,16.315712,3.0,2.0,1.0,-0.8580085,0.46755096
0,0,,0,1617570754208,1617570756985,2777,27.92797,16.295563,3.0,2.0,1.0,-0.9620267,0.4458382
0,0,,0,1617570754208,1617570756995,2787,27.914705,16.272526,3.0,2.0,1.0,-1.1186262,0.4890729
0,0,,0,1617570754208,1617570757002,2794,27.902664,16.251623,3.0,2.0,1.0,-1.225489,0.4653661
0,0,,0,1617570754208,1617570757011,2803,27.890162,16.229898,3.0,2.0,1.0,-1.362755,0.48773488
0,0,,0,1617570754208,1617570757019,2811,27.87749,16.207863,3.0,2.0,1.0,-1.5011679,0.50937057
0,0,,0,1617570754208,1617570757028,2820,27.861567,16.180147,3.0,2.0,1.0,-1.6646206,0.51801425
0,0,,0,1617570754208,1617570757035,2827,27.850697,16.161211,3.0,2.0,1.0,-1.7628758,0.49909362
0,0,,0,1617570754208,1617570757044,2836,27.836706,16.136797,3.0,2.0,1.0,-1.8982351,0.49145725
0,0,,0,1617570754208,1617570757069,2861,27.799417,16.07155,3.0,2.0,1.0,-2.24164,0.43903792
0,0,,0,1617570754208,1617570757077,2869,27.788097,16.051685,3.0,2.0,1.0,-2.3686461,0.46540555
0,0,,0,1617570754208,1617570757085,2877,27.777199,16.03254,3.0,2.0,1.0,-2.4545014,0.42237473
0,0,,0,1617570754208,1617570757094,2886,27.76526,16.011524,3.0,2.0,1.0,-2.5729673,0.42212704
0,0,,0,1617570754208,1617570757103,2895,27.755302,15.99399,3.0,2.0,1.0,-2.664152,0.40647832
0,0,,0,1617570754208,1617570757110,2902,27.745983,15.975996,3.0,2.0,1.0,-2.717605,0.38315478
0,0,,0,1617570754208,1617570757119,2911,27.737597,15.959059,3.0,2.0,1.0,-2.808638,0.39231822
0,0,,0,1617570754208,1617570757128,2920,27.728352,15.939555,3.0,2.0,1.0,-2.8684611,0.36095148
0,0,,0,1617570754208,1617570757136,2928,27.721737,15.923954,3.0,2.0,1.0,-2.926732,0.35445413
0,0,,0,1617570754208,1617570757152,2944,27.708403,15.893217,3.0,2.0,1.0,-3.0436623,0.3086841
0,0,,0,1617570754208,1617570757160,2952,27.702675,15.879199,3.0,0.0,-2.0,-3.08168,0.31798536
0,0,,0,1617570754208,1617570757169,2961,27.698532,15.864434,3.0,0.0,-2.0,-3.0827503,0.27866212
0,0,,0,1617570754208,1617570757196,2988,27.6904,15.821006,3.0,0.0,-2.0,-3.093989,0.29719436
0,0,,0,1617570754208,1617570757203,2995,27.69008,15.809307,3.0,0.0,-2.0,-3.1090567,0.29419756
0,0,,0,1617570754208,1617570757211,3003,27.690367,15.792629,3.0,0.0,-2.0,-3.0928144,0.33787695
0,0,,0,1617570754208,1617570757219,3011,27.691908,15.77951,3.0,0.0,-2.0,-3.0301328,0.31960398
0,0,,0,1617570754208,1617570757228,3020,27.695585,15.762652,3.0,0.0,-2.0,-2.9555357,0.3569002
0,0,,0,1617570754208,1617570757236,3028,27.700619,15.74448,3.0,0.0,-2.0,-2.890402,0.3735975
0,0,,0,1617570754208,1617570757244,3036,27.706251,15.727576,3.0,0.0,-2.0,-2.800995,0.41059488
0,0,,0,1617570754208,1617570757252,3044,27.713165,15.709563,3.0,0.0,-2.0,-2.7092175,0.40430555
0,0,,0,1617570754208,1617570757260,3052,27.72218,15.69087,3.0,0.0,-2.0,-2.5625594,0.43128106
0,0,,0,1617570754208,1617570757270,3062,27.734632,15.669073,3.0,0.0,-2.0,-2.3894591,0.45125186
0,0,,0,1617570754208,1617570757295,3087,27.785143,15.599507,3.0,0.0,-2.0,-1.7499139,0.5192592
0,0,,0,1617570754208,1617570757302,3094,27.802109,15.57909,3.0,0.0,-2.0,-1.5616287,0.52504164
0,0,,0,1617570754208,1617570757312,3104,27.825455,15.552128,3.0,0.0,-2.0,-1.3046001,0.5335036
0,0,,0,1617570754208,1617570757319,3111,27.844652,15.531123,3.0,0.0,-2.0,-1.0678455,0.5331073
0,0,,0,1617570754208,1617570757328,3120,27.873325,15.501688,3.0,0.0,-2.0,-0.76950693,0.5361776
0,0,,0,1617570754208,1617570757335,3127,27.89416,15.480653,3.0,0.0,-2.0,-0.5326809,0.55825555
0,0,,0,1617570754208,1617570757361,3153,27.97588,15.399976,3.0,0.0,-2.0,0.28921998,0.54984343
0,0,,0,1617570754208,1617570757369,3161,28.000843,15.375219,3.0,0.0,-2.0,0.5272284,0.56821346
0,0,,0,1617570754208,1617570757378,3170,28.02465,15.349909,3.0,0.0,-2.0,0.73753107,0.5676673
0,0,,0,1617570754208,1617570757394,3186,28.070686,15.296137,3.0,0.0,-2.0,1.1337852,0.58144826
0,0,,0,1617570754208,1617570757402,3194,28.089834,15.269999,3.0,0.0,-2.0,1.2770865,0.5831811
0,0,,0,1617570754208,1617570757410,3202,28.106796,15.2435,3.0,0.0,-2.0,1.4217842,0.6012215
0,0,,0,1617570754208,1617570757428,3220,28.138432,15.1841545,3.0,0.0,-2.0,1.6324693,0.63184154
0,0,,0,1617570754208,1617570757435,3227,28.148201,15.160563,3.0,0.0,-2.0,1.6853104,0.6218959
0,0,,0,1617570754208,1617570757444,3236,28.158289,15.130936,3.0,0.0,-2.0,1.7534652,0.5765446
0,0,,0,1617570754208,1617570757471,3263,28.173502,15.04322,3.0,0.0,-2.0,1.7713557,0.6113929
0,0,,0,1617570754208,1617570757485,3277,28.172146,14.989414,3.0,0.0,-2.0,1.6665319,0.6620618
0,0,,0,1617570754208,1617570757494,3286,28.168371,14.956328,3.0,0.0,-2.0,1.5900043,0.67344284
0,0,,0,1617570754208,1617570757510,3302,28.157135,14.896382,3.0,0.0,-2.0,1.4209284,0.6881964
0,0,,0,1617570754208,1617570757519,3311,28.14931,14.863316,3.0,0.0,-2.0,1.3366323,0.6564286
0,0,,0,1617570754208,1617570757527,3319,28.141586,14.834295,3.0,0.0,-2.0,1.2416179,0.6551565
0,0,,0,1617570754208,1617570757536,3328,28.133205,14.805574,3.0,0.0,-2.0,1.1418852,0.65433437
0,0,,0,1617570754208,1617570757561,3353,28.101297,14.712296,3.0,0.0,-2.0,0.7902049,0.63559616
0,0,,0,1617570754208,1617570757579,3371,28.077047,14.650759,3.0,0.0,-2.0,0.5104072,0.6669363
0,0,,0,1617570754208,1617570757586,3378,28.064713,14.621324,3.0,0.0,-2.0,0.38067544,0.664053
0,0,,0,1617570754208,1617570757593,3385,28.053347,14.595048,3.0,0.0,-2.0,0.25901386,0.66804993
0,0,,0,1617570754208,1617570757612,3404,28.021864,14.525268,3.0,0.0,-2.0,-0.09686881,0.72195625
0,0,,0,1617570754208,1617570757619,3411,28.008724,14.497101,3.0,0.0,-2.0,-0.24276859,0.74259716
0,0,,0,1617570754208,1617570757636,3428,27.975096,14.426627,3.0,0.0,-2.0,-0.6019192,0.7725718
0,0,,0,1617570754208,1617570757652,3444,27.940292,14.355206,3.0,0.0,-2.0,-0.9481956,0.7580207
0,0,,0,1617570754208,1617570757661,3453,27.924084,14.322251,3.0,0.0,-2.0,-1.1065238,0.746386
0,0,,0,1617570754208,1617570757669,3461,27.906433,14.286503,3.0,0.0,-2.0,-1.2552689,0.6865857
0,0,,0,1617570754208,1617570757686,3478,27.875805,14.222235,3.0,0.0,-2.0,-1.5304244,0.6609257
0,0,,0,1617570754208,1617570757695,3487,27.862043,14.192522,3.0,0.0,-2.0,-1.6615595,0.6918457
0,0,,0,1617570754208,1617570757711,3503,27.836975,14.13213,3.0,0.0,-2.0,-1.9026613,0.6945517
0,0,,0,1617570754208,1617570757719,3511,27.825464,14.101798,3.0,0.0,-2.0,-1.9791807,0.66721445
0,0,,0,1617570754208,1617570757736,3528,27.803644,14.03853,3.0,0.0,-2.0,-2.1565127,0.66515046
0,0,,0,1617570754208,1617570757745,3537,27.79319,14.005395,3.0,0.0,-2.0,-2.2509716,0.66651857
0,0,,0,1617570754208,1617570757761,3553,27.775858,13.943672,3.0,0.0,-2.0,-2.3925316,0.6376786
0,0,,0,1617570754208,1617570757769,3561,27.769564,13.91852,3.0,0.0,-2.0,-2.4452863,0.63591
0,0,,0,1617570754208,1617570757785,3577,27.756666,13.859804,3.0,0.0,-2.0,-2.5427802,0.59328073
0,0,,0,1617570754208,1617570757794,3586,27.75176,13.829597,3.0,0.0,-2.0,-2.557676,0.5738354
0,0,,0,1617570754208,1617570757802,3594,27.7491,13.803702,3.0,0.0,-2.0,-2.564899,0.58429295
0,0,,0,1617570754208,1617570757811,3603,27.747314,13.777629,3.0,0.0,-2.0,-2.5553584,0.57390606
0,0,,0,1617570754208,1617570757819,3611,27.747013,13.753017,3.0,0.0,-2.0,-2.524746,0.54678565
0,0,,0,1617570754208,1617570757836,3628,27.749561,13.698775,3.0,0.0,-2.0,-2.4581542,0.5210324
0,0,,0,1617570754208,1617570757844,3636,27.751833,13.678001,3.0,0.0,-2.0,-2.4267366,0.54218686
0,0,,0,1617570754208,1617570757853,3645,27.756325,13.651505,3.0,0.0,-2.0,-2.3157265,0.5189333
0,0,,0,1617570754208,1617570757862,3654,27.762806,13.625964,3.0,0.0,-2.0,-2.242479,0.5091174
0,0,,0,1617570754208,1617570757877,3669,27.778582,13.579767,3.0,0.0,-2.0,-2.0142448,0.5228305
0,0,,0,1617570754208,1617570757885,3677,27.78888,13.556566,3.0,0.0,-2.0,-1.8854942,0.51243484
0,0,,0,1617570754208,1617570757894,3686,27.802227,13.530684,3.0,0.0,-2.0,-1.7163687,0.5100752
0,0,,0,1617570754208,1617570757911,3703,27.831299,13.48184,3.0,0.0,-2.0,-1.3694168,0.53117436
0,0,,0,1617570754208,1617570757918,3710,27.844307,13.461671,3.0,0.0,-2.0,-1.2360171,0.5135248
0,0,,0,1617570754208,1617570757928,3720,27.862217,13.435889,3.0,0.0,-2.0,-0.9996487,0.5187608
0,0,,0,1617570754208,1617570757935,3727,27.879412,13.413233,3.0,0.0,-2.0,-0.8242561,0.49686566
0,0,,0,1617570754208,1617570757944,3736,27.89789,13.39108,3.0,0.0,-2.0,-0.6165065,0.5027424
0,0,,0,1617570754208,1617570757952,3744,27.920397,13.365445,3.0,0.0,-2.0,-0.3459618,0.5286212
0,0,,0,1617570754208,1617570757970,3762,27.968142,13.314378,3.0,0.0,-2.0,0.19833428,0.5664428
0,0,,0,1617570754208,1617570757977,3769,27.993088,13.288905,3.0,0.0,-2.0,0.47026783,0.57841927
0,0,,0,1617570754208,1617570757985,3777,28.019278,13.262721,3.0,0.0,-2.0,0.767304,0.60274494
0,0,,0,1617570754208,1617570757994,3786,28.050386,13.233141,3.0,0.0,-2.0,1.1117989,0.6010195
0,0,,0,1617570754208,1617570758002,3794,28.079136,13.20642,3.0,0.0,-2.0,1.4123076,0.6101156
0,0,,0,1617570754208,1617570758011,3803,28.10839,13.179382,3.0,0.0,-2.0,1.7166278,0.61845744
0,0,,0,1617570754208,1617570758019,3811,28.141142,13.149229,3.0,0.0,-2.0,2.0332494,0.60591596
0,0,,0,1617570754208,1617570758028,3820,28.169685,13.123021,3.0,0.0,-2.0,0.6403756,-0.67439914
0,0,,0,1617570754208,1617570758036,3828,28.197634,13.097415,3.0,0.0,-2.0,0.62370265,-0.43385196
0,0,,0,1617570754208,1617570758043,3835,28.225327,13.072091,3.0,0.0,-2.0,0.62279856,-0.18230861
0,0,,0,1617570754208,1617570758053,3845,28.256092,13.043997,3.0,0.0,-2.0,0.61467755,0.09098148
0,0,,0,1617570754208,1617570758062,3854,28.28943,13.013579,3.0,0.0,-2.0,0.60059494,0.38288987
0,0,,0,1617570754208,1617570758070,3862,28.315666,12.990573,3.0,0.0,-2.0,0.5822494,0.57307315
0,0,,0,1617570754208,1617570758079,3871,28.341116,12.968429,3.0,0.0,-2.0,0.5552122,0.7734362
0,0,,0,1617570754208,1617570758087,3879,28.369102,12.944474,3.0,0.0,-2.0,0.56315476,0.9980912
0,0,,0,1617570754208,1617570758096,3888,28.393324,12.9243355,3.0,0.0,-2.0,0.53857374,1.1824569
0,0,,0,1617570754208,1617570758113,3905,28.440746,12.883934,3.0,0.0,-2.0,0.48743007,1.523144
0,0,,0,1617570754208,1617570758120,3912,28.459532,12.869575,3.0,0.0,-2.0,0.47065732,1.6329893
0,0,,0,1617570754208,1617570758129,3921,28.484629,12.850423,3.0,0.0,-2.0,0.44400293,1.8099672
0,0,,0,1617570754208,1617570758137,3929,28.503933,12.837189,3.0,0.0,-2.0,0.42193082,1.8815675
0,0,,0,1617570754208,1617570758145,3937,28.52249,12.8248005,3.0,0.0,-2.0,0.4099112,2.0053215
0,0,,0,1617570754208,1617570758153,3945,28.540598,12.814068,3.0,0.0,-2.0,0.42035526,2.0839374
0,0,,0,1617570754208,1617570758162,3954,28.56071,12.802974,3.0,0.0,0.0,0.41133222,2.1515062
0,0,,0,1617570754208,1617570758188,3980,28.620955,12.780354,3.0,0.0,0.0,0.41445297,2.2979975
0,0,,0,1617570754208,1617570758196,3988,28.637264,12.776547,3.0,0.0,0.0,0.42898813,2.3222811
0,0,,0,1617570754208,1617570758212,4004,28.677006,12.771222,3.0,0.0,0.0,0.4126604,2.3263786
0,0,,0,1617570754208,1617570758229,4021,28.714333,12.770704,3.0,0.0,0.0,0.37634876,2.2961714
0,0,,0,1617570754208,1617570758237,4029,28.731133,12.771101,3.0,0.0,0.0,0.38660702,2.2568696
0,0,,0,1617570754208,1617570758245,4037,28.747604,12.772598,3.0,0.0,0.0,0.38655493,2.2266734
0,0,,0,1617570754208,1617570758254,4046,28.764606,12.774742,3.0,0.0,0.0,0.37374732,2.2077153
0,0,,0,1617570754208,1617570758262,4054,28.784475,12.778283,3.0,0.0,0.0,0.4144385,2.1251106
0,0,,0,1617570754208,1617570758279,4071,28.825506,12.787217,3.0,0.0,0.0,0.45113286,2.0439153
0,0,,0,1617570754208,1617570758287,4079,28.8436,12.791525,3.0,0.0,0.0,0.4590318,1.9744514
0,0,,0,1617570754208,1617570758304,4096,28.891573,12.804048,3.0,0.0,0.0,0.47769287,1.8345729
0,0,,0,1617570754208,1617570758313,4105,28.91269,12.810534,3.0,0.0,0.0,0.47933415,1.7488579
0,0,,0,1617570754208,1617570758321,4113,28.93367,12.816899,3.0,0.0,0.0,0.45803317,1.6969073
0,0,,0,1617570754208,1617570758329,4121,28.953636,12.823784,3.0,0.0,0.0,0.42464083,1.6273316
0,0,,0,1617570754208,1617570758346,4138,28.993153,12.83891,3.0,0.0,0.0,0.4112192,1.4716547
0,0,,0,1617570754208,1617570758353,4145,29.01156,12.846659,3.0,0.0,0.0,0.41689336,1.3456331
